,股票名稱,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
6235,華孚,,109.0,57.7,42.3,39.7,23.8,15.1,12.55,15.7,16.3,12.65,9.1,11.9,22.0,24.3,21.45,18.55,20.6,27.2
6236,康呈,,32.6,10.45,8.26,4.74,15.35,13.4,15.8,21.0,26.3,75.5,85.0,45.0,35.0,46.85,29.1,24.8,13.35,24.6
6237,驊訊,,71.0,115.5,227.0,297.0,126.0,83.5,79.6,46.4,27.55,25.5,25.45,40.4,41.5,30.7,40.8,20.1,85.6,21.5
6239,力成,,81.5,114.5,144.5,170.0,128.0,110.5,119.0,112.0,82.5,59.6,57.9,74.9,92.5,105.5,97.3,108.0,117.5,177.0
6240,松崗,,22.5,8.35,4.77,17.0,6.25,3.67,3.39,64.3,26.5,21.4,49.95,65.0,50.1,48.8,94.4,37.4,17.6,117.0
6241,易通展,,14.05,5.59,6.59,9.63,29.65,24.5,25.5,21.7,53.6,48.4,36.7,29.3,31.5,18.45,13.85,16.9,34.7,20.1
6242,立康,,22.0,12.2,15.9,33.5,27.55,5.5,6.47,16.7,16.65,11.85,64.2,,53.9,78.6,86.1,51.0,42.0,28.95
6243,迅杰,,41.2,48.9,95.2,241.0,114.5,85.0,73.9,48.25,25.5,16.55,35.25,30.45,20.35,26.85,19.7,12.6,15.4,72.9
6244,茂迪,,198.0,713.0,985.0,527.0,304.5,155.0,154.0,139.5,70.8,63.0,62.8,50.0,45.6,31.3,25.3,12.3,44.65,64.6
6245,立端,,67.5,37.45,39.6,66.2,40.4,34.6,31.95,27.8,41.0,60.8,63.5,54.2,49.4,51.4,51.1,88.5,74.1,43.25
6246,臺龍,,34.0,12.75,9.33,13.9,5.21,18.9,27.45,39.0,16.9,10.25,9.51,4.97,28.0,34.1,25.8,13.95,20.25,76.3
6247,淇譽電,,23.6,37.3,37.3,28.2,22.2,23.85,22.4,18.75,13.3,13.1,12.3,18.5,14.4,14.6,17.9,13.7,11.1,24.85
6248,沛波,,29.8,22.7,23.3,19.7,15.65,22.85,31.75,14.2,8.37,9.38,31.0,46.85,31.75,29.1,27.0,36.0,30.0,12.5
6251,定穎,,,,,,,,38.8,20.45,14.55,13.1,18.25,15.25,11.35,14.2,12.75,19.7,21.6,33.8
6257,矽格,,59.5,24.5,25.8,30.9,20.0,20.95,28.6,30.3,26.65,34.35,38.45,32.45,25.05,35.2,43.05,39.7,48.5,25.4
6259,百徽,,39.8,17.0,16.1,18.8,9.8,14.8,24.5,14.8,10.25,9.82,45.95,34.9,10.8,4.48,4.38,4.05,17.45,72.7
6261,久元,,,77.0,93.7,143.5,111.0,87.8,90.5,122.0,90.0,77.5,70.5,69.2,52.9,65.7,63.8,54.0,72.6,38.7
6263,普萊德,,100.0,72.4,59.5,86.6,47.25,38.6,38.8,30.45,29.1,40.0,56.6,66.1,52.5,64.0,71.0,67.6,70.9,106.5
6264,富裔,,,71.5,34.85,20.85,10.7,14.0,19.65,30.3,13.9,20.35,17.2,10.4,12.5,8.33,8.27,6.59,8.8,68.8
6265,方土昶,,28.0,17.1,20.5,28.95,29.3,25.75,15.6,10.95,8.65,10.4,14.45,10.55,8.19,7.85,8.9,7.57,8.55,12.4
6266,泰詠,,,18.7,17.95,20.6,17.1,10.6,16.7,15.4,12.1,10.2,14.7,15.6,19.45,14.85,25.55,33.9,22.35,17.9
6269,台郡,,54.0,26.9,18.7,20.15,24.15,57.7,62.2,99.0,143.0,121.0,104.0,142.0,94.3,144.5,121.0,125.5,153.0,23.8
6270,倍微,,91.0,52.0,47.0,51.7,35.5,32.6,36.4,25.3,19.15,15.35,18.05,15.2,12.4,14.85,16.9,16.8,23.45,142.0
6271,同欣電,,,,,,102.0,116.5,157.0,164.0,119.5,164.5,188.0,121.0,130.5,160.5,140.5,166.0,217.0,26.2
6274,台燿,,31.6,19.7,29.2,23.5,18.45,15.5,18.55,17.5,17.3,24.7,32.65,32.3,43.7,88.2,128.0,153.5,160.0,323.5
6275,元山,,,17.2,23.9,46.05,23.25,16.8,32.5,26.2,19.8,15.65,20.7,19.4,17.5,23.75,22.2,27.8,25.9,139.5
6276,安鈦克,,16.4,11.15,14.1,18.7,22.8,7.37,10.75,24.25,49.8,46.9,31.1,22.0,9.1,16.8,19.5,24.0,46.65,38.0
6277,宏正,,131.0,83.8,96.5,185.0,99.3,70.5,69.0,83.9,64.8,93.2,105.0,95.0,88.5,87.0,103.0,102.0,94.3,46.3
6278,台表科,,,70.6,95.4,95.4,71.6,86.7,84.5,93.5,80.5,51.8,51.3,42.0,31.3,37.1,42.3,120.5,152.0,93.1
6279,胡連,,44.4,42.8,43.85,70.6,44.0,75.0,108.0,85.0,61.5,101.0,130.0,161.0,172.0,193.0,159.5,98.2,123.0,139.0
6281,全國電,,,,45.0,81.0,66.0,44.15,54.0,57.3,73.0,75.8,66.2,64.7,65.7,66.9,68.0,68.8,73.2,152.5
6282,康舒,,41.3,35.35,19.6,26.85,17.45,30.8,29.85,25.7,23.1,35.85,54.5,38.85,28.5,25.5,24.1,24.9,31.7,86.3
6283,淳安,,64.0,41.8,30.35,42.0,29.25,18.7,18.55,13.35,12.2,24.8,13.0,7.8,28.6,66.3,73.6,43.7,46.65,39.55
6284,佳邦,,,88.0,92.5,81.0,54.0,32.8,34.0,42.8,24.6,40.95,57.0,42.0,24.95,32.0,57.5,40.1,75.1,76.2
6285,啟碁,,141.5,87.6,139.0,108.0,66.6,55.6,74.5,127.0,70.5,79.8,85.0,100.0,102.0,105.5,89.1,85.0,86.6,93.2
6287,元隆,,22.6,6.6,7.34,20.7,13.95,9.98,15.6,10.45,7.5,6.5,11.65,6.18,3.68,5.22,5.0,3.56,8.7,84.2
6288,聯嘉,,,,,,,,,,,,,,,,,28.4,40.15,18.2
6289,華上,,48.0,30.0,55.5,70.5,31.95,14.9,13.1,13.25,8.68,5.17,5.89,2.37,2.34,3.77,2.37,1.45,7.82,37.4
6290,良維,,,,33.7,34.1,16.5,55.7,59.9,47.4,45.0,28.8,47.5,37.45,37.25,75.5,84.3,75.9,70.5,4.4
6291,沛亨,,,52.0,57.0,40.3,26.9,20.95,23.0,12.1,6.86,6.29,5.24,4.46,3.36,5.56,8.06,19.05,21.65,84.7
6292,迅德,,43.9,18.8,24.4,34.5,23.2,26.4,41.5,37.85,28.95,35.3,39.45,37.45,30.6,38.45,33.0,35.95,46.0,50.1
6294,智基,,,7.3,6.88,5.5,2.89,3.1,42.8,49.45,54.0,85.7,49.7,188.0,162.5,133.0,134.0,113.5,133.0,49.0
6404,通訊-KY,,,,,,,,,,,,,84.5,41.75,24.9,16.65,15.25,7.87,159.0
6405,悅城,,,,,,,,,,,,80.0,54.3,20.2,30.0,26.15,17.4,26.4,28.1
6409,旭隼,,,,,,,,,,,,,520.0,564.0,607.0,578.0,743.0,1165.0,51.7
6411,晶焱,,,,,,,,,,,,,64.4,60.4,106.5,117.5,129.0,117.0,1880.0
6412,群電,,,,,,,,,,,,48.3,45.0,53.2,73.6,66.9,69.7,78.4,302.0
6414,樺漢,,,,,,,,,,,,,397.0,546.0,515.0,536.0,312.0,327.0,87.1
6415,矽力-KY,,,,,,,,,,,,329.0,405.0,528.0,713.0,780.0,1035.0,2685.0,284.5
6416,瑞祺電通,,,,,,,,,,,,,,,,,105.5,175.5,5490.0
6417,韋僑,,,,,,,,,,,,,,46.35,47.3,44.7,67.4,70.5,196.0
6418,詠昇,,,,,,,,,,,,,,,,,,18.25,81.7
6419,京晨科,,,,,,,,,,,,,72.4,21.75,27.05,15.95,10.25,22.2,29.25
6425,易發,,,,,,,,,,,,,,,,,,56.1,54.0
6426,統新,,,,,,,,,,,,,53.6,60.0,233.0,94.2,184.5,177.0,37.55
6431,光麗-KY,,,,,,,,,,,,,29.45,10.45,16.95,16.7,31.0,35.95,123.5
6432,今展科,,,,,,,,,,,,,,35.9,26.8,57.5,35.6,42.1,40.05
6435,大中,,,,,,,,,,,,,,,141.5,183.5,144.0,141.5,49.75
6438,迅得,,,,,,,,,,,,,,,,94.4,86.3,94.2,171.0
6441,廣錠,,,,,,,,,,,,,,,,71.3,53.6,182.0,129.0
6442,光聖,,,,,,,,,,,,,,68.2,66.5,43.8,44.95,41.2,155.0
6443,元晶,,,,,,,,,,,,,,18.6,13.75,11.45,9.5,45.8,39.0
6446,藥華藥,,,,,,,,,,,,,,,176.5,204.0,186.0,145.5,48.95
6449,鈺邦,,,,,,,,,,,,,45.35,35.2,61.4,82.4,42.3,64.8,248.0
6451,訊芯-KY,,,,,,,,,,,,,,173.5,152.5,176.0,182.5,173.5,74.5
6456,GIS-KY,,,,,,,,,,,,,,128.5,379.0,227.5,133.5,143.0,152.0
6457,紘康,,,,,,,,,,,,,,45.7,43.9,37.85,31.3,98.0,137.5
6461,益得,,,,,,,,,,,,,,,,,28.4,30.05,239.5
6462,神盾,,,,,,,,,,,,,,296.0,334.0,248.0,315.5,247.0,24.9
6464,台數科,,,,,,,,,,,,,,143.5,127.0,124.0,117.0,139.5,188.5
6465,威潤,,,,,,,,,,,,,,87.8,81.1,69.7,67.6,54.8,116.5
6469,大樹,,,,,,,,,,,,,,,104.0,95.5,92.8,117.0,37.15
6470,宇智,,,,,,,,,,,,,,60.1,76.6,52.4,55.3,65.5,345.0
6472,保瑞,,,,,,,,,,,,,,,,166.5,227.0,247.0,60.0
6477,安集,,,,,,,,,,,,,,,28.2,28.0,26.8,76.3,345.0
6482,弘煜科,,,,,,,,,,,,,,,61.5,35.0,33.05,43.2,73.8
6485,點序,,,,,,,,,,,,,,95.0,58.4,63.8,45.0,43.4,76.3
6486,互動,,,,,,,,,,,,,,,75.5,56.1,83.4,97.0,191.0
6488,環球晶,,,,,,,,,,,,,,122.5,448.0,642.0,399.0,742.0,95.9
6491,晶碩,,,,,,,,,,,,,,,,,,295.0,972.0
6492,生華科,,,,,,,,,,,,,,,,129.0,79.5,309.5,678.0
6494,九齊,,,,,,,,,,,,,,,72.5,70.6,38.65,53.6,227.0
6496,科懋,,,,,,,,,,,,,,,92.6,85.5,55.0,37.3,182.0
6499,益安,,,,,,,,,,,,,,,147.0,198.0,98.6,79.0,31.0
6504,南六,,,,,,,,,,,,188.0,207.0,176.0,174.0,183.0,172.0,334.5,86.6
6505,台塑化,,60.0,67.5,73.5,108.0,105.0,87.9,99.7,112.0,97.0,88.5,84.0,84.4,115.0,119.0,151.0,119.0,104.5,205.5
6506,雙邦,,,,,,,,,,16.2,16.5,23.9,31.85,26.2,28.0,22.5,20.4,23.3,117.5
6508,惠光,,,29.0,22.35,56.0,52.5,33.1,45.05,40.3,32.6,31.1,41.05,36.2,29.15,29.0,28.55,31.4,34.4,23.8
6509,聚和,,,24.5,23.95,73.9,31.85,30.5,33.3,29.4,19.4,22.75,30.4,23.7,21.85,22.2,23.0,20.75,30.8,40.3
6510,精測,,,,,,,,,,,,,,,1520.0,1225.0,1145.0,1070.0,82.9
6512,啟發電,,,,,,,,,,,,,,,34.7,26.45,19.05,15.85,1010.0
6514,芮特-KY,,,,,,,,,,,,,,75.5,53.9,43.3,80.8,74.7,20.9
6515,穎崴,,,,,,,,,,,,,,,,,,,62.7
6516,勤崴國際,,,,,,,,,,,,,,,,,,119.5,
6523,達爾膚,,,,,,,,,,,,,,,225.0,178.0,105.5,105.0,178.0
6525,捷敏-KY,,,,,,,,,,,,,,,95.4,100.0,77.0,71.0,152.5
6527,明達醫,,,,,,,,,,,,,,,,,,78.7,132.5
6530,創威,,,,,,,,,,,,,,,,,23.0,26.5,65.7
6531,愛普*,,,,,,,,,,,,,,,109.0,127.5,93.0,565.0,24.8
6532,瑞耘,,,,,,,,,,,,,,,32.65,43.0,37.2,92.8,937.0
6533,晶心科,,,,,,,,,,,,,,,,196.0,151.5,364.0,66.8
6535,順藥,,,,,,,,,,,,,,,56.0,52.0,41.8,70.7,644.0
6538,倉和,,,,,,,,,,,,,,,76.7,36.8,224.0,348.5,47.15
6541,泰福-KY,,,,,,,,,,,,,,,,132.5,83.9,60.6,188.5
6542,隆中,,,,,,,,,,,,,,,106.5,93.7,92.0,70.0,100.0
6547,高端疫苗,,,,,,,,,,,,,,,,,39.0,134.5,82.3
6548,長科*,,,,,,,,,,,,,,,453.0,509.0,325.0,63.6,417.0
6552,易華電,,,,,,,,,,,,,,,,122.5,156.5,82.8,115.5
6556,勝品,,,,,,,,,,,,,,,,41.0,50.0,52.8,82.9
6558,興能高,,,,,,,,,,,,,,,,,83.6,74.0,50.0
6560,欣普羅,,,,,,,,,,,,,,,,75.3,53.2,122.0,53.6
6561,是方,,,,,,,,,,,,,,,,,263.0,425.0,129.5
6568,宏觀,,,,,,,,,,,,,,,232.5,212.0,227.5,179.5,356.5
6569,醫揚,,,,,,,,,,,,,,,329.5,196.0,207.0,182.5,426.5
6570,維田,,,,,,,,,,,,,,,,30.95,45.95,47.5,143.0
6573,虹揚-KY,,,,,,,,,,,,,,,,71.0,33.7,26.35,39.7
6574,霈方,,,,,,,,,,,,,,,,145.0,91.0,82.8,35.0
6576,逸達,,,,,,,,,,,,,,,,,96.3,138.0,62.3
6577,勁豐,,,,,,,,,,,,,,,,84.9,72.0,82.4,127.0
6578,達邦蛋白,,,,,,,,,,,,,,,,,32.1,25.0,72.0
6579,研揚,,,,,,,,,,,,,,,,96.1,86.2,81.6,23.5
6581,鋼聯,,,,,,,,,,,,,,,,,104.5,84.3,75.8
6582,申豐,,,,,,,,,,,,,,,,65.2,61.9,238.0,86.0
6588,東典光電,,,,,,,,,,,,,,,,,,,373.0
6589,台康生技,,,,,,,,,,,,,,,,,,69.3,79.3
6590,普鴻,,,,,,,,,,,,,,,,,39.8,63.7,195.0
6591,動力-KY,,,,,,,,,,,,,,,,127.0,64.0,81.9,87.2
6592,和潤企業,,,,,,,,,,,,,,,,,,89.5,78.4
6593,台灣銘板,,,,,,,,,,,,,,,,43.15,32.2,28.2,93.4
6594,展匯科,,,,,,,,,,,,,,,,31.7,24.8,39.3,34.5
6596,寬宏藝術,,,,,,,,,,,,,,,,,85.9,71.0,63.6
6598,ABC-KY,,,,,,,,,,,,,,,,,,,61.4
6603,富強鑫,,,14.7,9.29,14.4,12.5,15.7,36.2,26.85,22.0,20.5,16.0,16.45,11.95,18.2,18.1,13.75,13.6,61.2
6605,帝寶,,,139.5,136.0,139.5,116.0,87.5,94.5,78.5,71.0,124.0,137.5,147.5,122.0,97.8,96.5,74.2,71.6,20.7
6609,瀧澤科,,31.0,23.5,32.4,34.45,30.7,16.55,31.0,28.35,23.1,51.0,73.4,49.9,29.15,30.0,49.25,36.0,31.7,72.6
6612,奈米醫材,,,,,,,,,,,,,,,,,99.6,91.1,38.9
6613,朋億,,,,,,,,,,,,,,,,219.0,178.0,170.0,77.0
6615,慧智,,,,,,,,,,,,,,,,,118.0,79.0,160.0
6616,特昇-KY,,,,,,,,,,,,,,,,,42.25,38.7,59.5
6624,萬年清,,,,,,,,,,,,,,,,,,44.95,30.95
6625,必應,,,,,,,,,,,,,,,,,57.2,48.9,36.3
6629,泰金-KY,,,,,,,,,,,,,,,,,,78.7,37.6
6640,均華,,,,,,,,,,,,,,,,,48.8,64.9,78.5
6641,基士德-KY,,,,,,,,,,,,,,,,,76.3,73.3,185.0
6642,富致,,,,,,,,,,,,,,,,,,56.5,79.2
6643,M31,,,,,,,,,,,,,,,,,,419.5,113.0
6649,台生材,,,,,,,,,,,,,,,,,,52.8,534.0
6651,全宇昕,,,,,,,,,,,,,,,,,,,35.45
6654,天正國際,,,,,,,,,,,,,,,,,82.0,74.9,
6655,科定,,,,,,,,,,,,,,,,,57.9,57.0,113.0
6661,威健生技,,,,,,,,,,,,,,,,,,,97.0
6662,樂斯科,,,,,,,,,,,,,,,,,,60.0,
6664,群翊,,,,,,,,,,,,,,,,,80.9,71.1,36.45
6666,羅麗芬-KY,,,,,,,,,,,,,,,,,232.5,178.0,75.2
6667,信紘科,,,,,,,,,,,,,,,,,91.3,82.0,105.5
6668,中揚光,,,,,,,,,,,,,,,,,94.4,101.5,94.0
6669,緯穎,,,,,,,,,,,,,,,,,,888.0,106.5
6670,復盛應用,,,,,,,,,,,,,,,,,204.0,216.5,1150.0
6671,三能-KY,,,,,,,,,,,,,,,,,51.5,42.15,261.5
6672,騰輝電子-KY,,,,,,,,,,,,,,,,,,97.5,53.0
6674,鋐寶科技,,,,,,,,,,,,,,,,,45.0,38.7,194.0
6679,鈺太,,,,,,,,,,,,,,,,,,253.5,45.0
6680,鑫創電子,,,,,,,,,,,,,,,,,,78.1,427.5
6683,雍智科技,,,,,,,,,,,,,,,,,,415.0,75.0
6684,安格,,,,,,,,,,,,,,,,,,,406.5
6690,安碁資訊,,,,,,,,,,,,,,,,,,211.5,
6697,東捷資訊,,,,,,,,,,,,,,,,,,55.0,147.0
6698,旭暉應材,,,,,,,,,,,,,,,,,,93.8,43.0
6703,軒郁,,,,,,,,,,,,,,,,,,,55.7
6706,惠特,,,,,,,,,,,,,,,,,,193.0,118.0
6712,長聖,,,,,,,,,,,,,,,,,,,233.0
6715,嘉基,,,,,,,,,,,,,,,,,,174.5,
6716,應廣,,,,,,,,,,,,,,,,,,,135.0
6727,亞泰金屬,,,,,,,,,,,,,,,,,,,265.0
6728,上洋,,,,,,,,,,,,,,,,,,,128.0
6732,昇佳電子,,,,,,,,,,,,,,,,,,,96.0
6733,博晟生醫,,,,,,,,,,,,,,,,,,,864.0
6741,91APP*-KY,,,,,,,,,,,,,,,,,,,
6743,安普新,,,,,,,,,,,,,,,,,,,
6747,亨泰光,,,,,,,,,,,,,,,,,,,189.0
6751,智聯服務,,,,,,,,,,,,,,,,,,,
6752,叡揚,,,,,,,,,,,,,,,,,,,85.4
6754,匯僑設計,,,,,,,,,,,,,,,,,,,71.0
6756,威鋒電子,,,,,,,,,,,,,,,,,,,49.95
6761,穩得,,,,,,,,,,,,,,,,,,,625.0
6762,達亞,,,,,,,,,,,,,,,,,,,
6767,台微醫,,,,,,,,,,,,,,,,,,,366.0
6768,志強-KY,,,,,,,,,,,,,,,,,,,
6776,展碁國際,,,,,,,,,,,,,,,,,,,
6781,AES-KY,,,,,,,,,,,,,,,,,,,
6788,華景電,,,,,,,,,,,,,,,,,,,
6790,永豐實,,,,,,,,,,,,,,,,,,,
6803,崑鼎,,,,,,,,,163.5,157.5,201.0,196.0,178.5,193.5,183.0,183.0,217.5,230.0,
6806,森崴能源,,,,,,,,,,,,,,,,,,,240.0
7402,邑錡,,,,,,,,,,,,,,98.9,96.5,56.8,60.2,41.5,
7556,意德士,,,,,,,,,,,,,,,,,,,54.5
8011,台通,,,,,,,,,,53.8,44.15,69.6,47.35,22.7,28.05,23.0,20.4,27.0,195.0
8016,矽創,,170.0,132.0,147.0,152.5,117.5,67.6,68.9,73.1,47.0,49.7,83.9,121.0,119.0,103.5,132.5,197.0,171.5,29.1
8021,尖點,,,64.0,78.2,130.0,79.2,39.8,36.0,36.1,24.25,23.85,35.55,34.1,26.2,29.75,22.6,24.7,30.4,416.5
8024,佑華,,,,,86.1,42.5,35.6,37.8,29.15,17.8,15.8,18.8,15.8,14.0,13.5,16.6,12.75,13.75,49.5
8027,鈦昇,,,,,,,,,,,,,,23.4,43.4,50.8,36.8,102.5,43.9
8028,昇陽半導體,,,,,,,,,,,,,,,,,89.1,76.0,103.0
8032,光菱,,47.9,49.4,30.2,23.4,19.0,21.5,40.5,37.8,30.15,40.35,42.95,35.5,31.7,27.3,34.7,28.9,25.55,60.0
8033,雷虎,,,,47.25,58.3,29.8,17.5,18.5,14.0,10.5,14.45,19.25,15.7,10.15,13.25,16.65,12.5,15.55,32.85
8034,榮群,,,23.9,16.85,23.9,13.55,15.35,13.8,7.95,6.84,10.5,13.3,11.7,7.19,14.75,19.85,18.0,44.9,23.8
8038,長園科,,,,,,,,,,,,97.5,49.0,93.0,57.7,69.0,76.0,45.4,23.4
8039,台虹,,99.0,68.0,68.6,74.5,38.0,64.9,77.6,78.5,48.9,67.0,67.4,51.5,39.8,64.9,64.9,50.8,58.0,43.7
8040,九暘,,,,,,63.0,37.05,45.45,33.0,15.75,11.25,14.5,13.5,9.54,9.39,13.3,29.9,26.75,60.8
8042,金山電,,,23.8,45.9,45.9,26.35,59.1,65.9,57.6,44.9,51.7,67.0,54.4,64.8,70.0,73.2,40.4,48.1,87.6
8043,蜜望實,,56.0,37.95,40.3,47.5,26.6,24.0,26.0,21.55,18.7,19.25,21.5,19.4,17.7,27.4,97.8,46.2,36.85,63.0
8044,網家,,,,56.9,39.2,33.8,90.9,196.0,240.0,194.0,248.5,377.0,537.0,418.0,296.5,191.0,164.5,147.0,35.95
8046,南電,,,,,253.0,228.0,127.0,154.0,120.5,77.5,45.8,58.2,57.3,35.45,29.8,42.4,58.4,200.0,157.5
8047,星雲,,,17.25,19.65,26.5,16.7,15.2,20.1,15.0,10.75,13.65,15.55,16.6,11.6,13.4,14.6,12.4,12.7,631.0
8048,德勝,,,,,,,,38.9,21.5,13.8,22.3,47.0,66.4,49.9,39.35,34.75,47.9,41.25,14.35
8049,晶采,,,16.2,15.35,41.95,17.6,20.5,27.6,17.8,8.5,10.2,10.75,12.15,16.7,21.1,19.9,27.1,23.6,42.2
8050,廣積,,89.0,78.9,78.9,178.5,124.5,66.7,64.7,54.7,47.2,45.95,74.0,79.2,75.5,65.7,58.6,48.0,49.55,28.2
8054,安國,,,91.5,127.0,299.0,116.5,74.0,71.5,65.0,59.5,38.75,44.3,30.3,23.15,24.25,22.8,18.9,24.7,43.45
8059,凱碩,,,,,,,,,16.3,8.42,11.85,20.8,20.1,16.7,16.5,11.55,18.2,21.45,73.7
8064,東捷,,,,,87.4,59.0,25.25,29.8,23.25,10.55,18.0,23.9,22.3,22.4,23.2,20.95,22.95,18.1,13.5
8066,來思達,,,16.35,16.9,,8.25,2.2,20.75,18.4,42.8,41.6,86.3,131.0,111.0,167.5,136.5,128.5,84.6,24.8
8067,志旭,,,22.7,16.45,40.8,15.75,14.55,21.35,12.95,8.44,7.54,10.15,7.42,5.43,11.45,11.0,10.85,10.9,59.0
8068,全達,,,11.5,167.0,180.0,85.0,79.2,70.3,60.5,50.5,8.95,11.95,18.3,47.3,45.0,37.0,37.5,40.5,12.45
8069,元太,,,32.0,20.15,77.7,50.5,85.6,84.3,73.3,46.2,24.45,22.0,17.45,28.7,57.7,57.7,38.85,49.45,32.2
8070,長華*,,140.0,167.0,234.0,185.0,149.0,172.0,190.0,173.5,97.9,120.0,93.5,110.5,153.5,172.0,159.5,186.0,192.0,131.0
8071,能率網通,,37.5,19.5,8.51,14.1,10.2,42.45,54.0,37.7,30.9,34.4,32.5,21.95,17.1,24.5,19.45,17.5,15.7,45.45
8072,陞泰,,194.0,158.0,198.0,318.0,206.0,120.0,125.0,109.5,106.0,95.3,100.5,52.0,27.25,24.8,27.1,24.7,36.95,15.3
8074,鉅橡,,,30.3,31.5,24.8,14.55,21.0,22.2,18.2,18.8,37.6,52.5,30.5,36.45,34.6,27.5,22.4,19.55,32.2
8076,伍豐,,129.0,292.5,489.5,1085.0,355.5,96.6,84.2,63.8,50.7,132.0,211.0,130.0,93.1,64.2,64.5,47.5,37.4,24.35
8077,洛碁,,,11.3,6.2,9.33,20.15,30.0,24.3,10.95,3.9,9.07,65.5,66.0,53.6,29.75,23.8,20.4,14.95,42.0
8080,永利聯合,,,20.3,26.2,48.5,32.35,18.25,20.5,13.45,20.9,45.15,42.65,23.6,25.4,18.2,10.7,5.3,,15.1
8081,致新,,,192.0,277.5,446.0,233.5,191.0,187.0,145.0,131.0,119.0,112.5,95.6,84.0,75.7,71.2,140.5,183.5,
8083,瑞穎,,,39.2,44.0,47.05,34.5,27.2,39.45,39.15,71.5,98.4,158.0,180.5,172.5,182.0,148.0,156.5,214.0,301.0
8084,巨虹,,,20.1,29.0,48.25,48.0,24.2,17.5,17.5,11.1,20.0,33.9,27.3,34.4,40.0,44.0,41.5,77.6,209.0
8085,福華,,,26.0,25.5,52.9,23.8,13.6,14.2,13.2,6.13,6.36,11.1,11.9,5.42,8.41,7.63,6.05,9.12,103.5
8086,宏捷科,,,,,,,,60.0,53.9,36.5,22.8,42.5,129.5,89.6,82.8,80.9,124.5,143.0,21.2
8087,華鎂鑫,,,17.75,12.0,14.75,10.8,12.8,20.95,13.95,8.99,9.4,15.95,11.85,9.24,16.3,11.55,8.6,14.75,196.5
8088,品安,,,42.3,33.8,36.35,17.15,25.15,33.5,23.2,19.85,55.7,40.2,25.2,29.9,27.75,19.7,33.55,32.95,32.3
8089,康全電訊,,,,,,,,,,,,,,,,,,,39.9
8091,翔名,,,30.7,52.0,49.5,37.7,34.0,69.2,76.5,74.7,76.7,59.2,82.8,67.2,137.0,138.0,88.8,87.3,47.95
8092,建暐,,,28.85,25.9,21.25,13.55,17.85,17.85,14.5,11.4,19.6,27.45,19.1,9.69,9.47,14.3,11.0,12.95,81.6
8093,保銳,,,27.85,35.8,49.7,27.25,19.25,21.9,13.45,8.69,7.35,13.4,7.53,8.6,8.3,25.3,6.95,14.6,10.8
8096,擎亞,,,40.9,52.9,35.9,21.4,31.35,62.8,72.7,59.8,25.1,17.3,32.95,25.45,18.8,15.65,13.7,14.8,16.6
8097,常珵,,,31.0,23.7,23.6,13.8,7.72,11.6,8.6,13.9,11.8,23.55,20.75,16.4,14.3,20.8,18.9,16.1,16.4
8099,大世科,,,27.4,35.0,70.8,33.9,44.2,45.1,34.5,22.15,31.7,33.7,25.6,20.35,24.1,25.5,19.3,28.45,35.2
8101,華冠,,,36.8,59.3,44.2,26.3,15.7,20.9,23.9,30.0,16.95,18.95,13.35,8.3,6.0,5.1,7.5,8.2,56.6
8103,瀚荃,,,63.2,71.0,74.9,60.0,45.0,53.7,49.6,46.2,43.95,61.9,57.2,31.2,36.45,35.0,27.45,41.85,4.0
8104,錸寶,,,,,,,,,,,,,,,,,,61.8,53.7
8105,凌巨,,,29.7,33.5,59.4,49.45,22.15,27.65,23.3,12.0,12.9,15.95,25.05,23.5,26.15,20.2,16.7,14.5,66.5
8107,大億金茂,,,,52.3,53.2,38.3,23.45,24.7,18.2,11.5,12.15,24.25,25.25,27.3,52.5,54.2,27.9,23.05,18.9
8109,博大,,,,59.4,61.8,42.9,39.2,62.0,74.5,44.7,61.0,72.5,81.0,76.0,70.9,82.9,106.5,77.8,27.85
8110,華東,,,,,26.2,13.8,18.0,18.4,18.95,12.75,12.0,15.8,14.75,12.75,18.5,16.6,12.5,14.7,81.7
8111,立碁,,,45.15,55.8,58.9,37.6,21.6,34.2,27.95,13.35,7.5,10.4,7.78,5.35,14.0,17.5,12.05,19.8,27.15
8112,至上,,,30.8,27.4,28.6,15.95,30.9,32.9,28.45,22.0,16.85,21.45,17.9,25.95,35.3,37.8,33.2,35.95,25.8
8114,振樺電,,,,158.0,134.0,94.5,69.5,68.3,69.0,60.4,135.0,202.0,194.5,209.0,187.5,146.5,119.5,108.0,49.3
8121,越峰,,,,52.8,69.2,35.55,48.65,129.0,173.0,73.4,48.8,59.5,38.2,17.4,32.5,26.95,16.65,20.65,111.0
8131,福懋科,,,,,,56.3,49.25,59.4,46.0,35.0,23.3,27.8,25.75,24.3,37.5,43.8,38.4,41.9,58.7
8147,正淩,,,,,,,,,,,,59.9,75.2,47.7,41.2,36.7,35.2,49.0,45.1
8150,南茂,,,,,,,,,,,,,52.1,35.5,34.15,28.85,38.8,38.5,70.5
8155,博智,,,,,,,,,,,41.05,49.8,42.15,32.4,86.9,158.5,111.0,183.0,61.4
8163,達方,,,,,,92.0,56.2,61.3,41.9,27.9,30.2,24.4,20.95,22.55,33.0,95.8,56.9,48.8,160.5
8171,天宇,,,,,,,,,,32.1,16.2,33.5,21.65,14.45,19.85,16.25,13.6,56.9,52.9
